parking_id,capacity,booking_hour,booking_weekday,traffic_congestion_index,current_occupancy_ratio,timestamp
parking_sim_0,15,13,3,0.2900581282031752,0.7961328761055462,2026-01-01T13:00:00+00:00
parking_sim_0,15,13,3,0.18994362910538695,0.8147763493581157,2026-01-01T13:30:00+00:00
parking_sim_0,15,14,3,0.04932347874116692,0.8732849117885215,2026-01-01T14:00:00+00:00
parking_sim_0,15,14,3,0.25515250881434554,0.8855099383837343,2026-01-01T14:30:00+00:00
parking_sim_0,15,15,3,0.269944621340081,0.841713364395817,2026-01-01T15:00:00+00:00
parking_sim_0,15,15,3,0.040554170833795394,0.8250609042006016,2026-01-01T15:30:00+00:00
parking_sim_0,15,16,3,0.3020861990564577,0.7896738684181006,2026-01-01T16:00:00+00:00
parking_sim_0,15,16,3,0.02224542260010827,0.8939858790313928,2026-01-01T16:30:00+00:00
parking_sim_0,15,17,3,0.10884381260048176,0.897188653788028,2026-01-01T17:00:00+00:00
parking_sim_0,15,17,3,0.22314511497432457,0.8140716824217729,2026-01-01T17:30:00+00:00
parking_sim_0,15,18,3,0.9161638227728979,0.2084868049393807,2026-01-01T18:00:00+00:00
parking_sim_0,15,18,3,0.8639734361668985,0.24696785019887257,2026-01-01T18:30:00+00:00
parking_sim_0,15,19,3,0.26627476701591407,0.20981737011533894,2026-01-01T19:00:00+00:00
parking_sim_0,15,19,3,0.17282845872753674,0.1635272500797328,2026-01-01T19:30:00+00:00
parking_sim_0,15,20,3,0.1829564902836979,0.13405446439939195,2026-01-01T20:00:00+00:00
parking_sim_0,15,20,3,0.037761999447656555,0.14756543650101014,2026-01-01T20:30:00+00:00
parking_sim_0,15,21,3,0.011000214990356987,0.09324998165634388,2026-01-01T21:00:00+00:00
parking_sim_0,15,21,3,0.17799974190764595,0.19169966469357683,2026-01-01T21:30:00+00:00
parking_sim_0,15,22,3,0.31764826587413253,0.1286233418530598,2026-01-01T22:00:00+00:00
parking_sim_0,15,22,3,0.264442898490067,0.09019784516742656,2026-01-01T22:30:00+00:00
parking_sim_0,15,23,3,0.08007935792206786,0.14151354313153494,2026-01-01T23:00:00+00:00
parking_sim_0,15,23,3,0.056427450538901545,0.1329252482384111,2026-01-01T23:30:00+00:00
parking_sim_0,15,0,4,0.32539417831990053,0.1700579332609922,2026-01-02T00:00:00+00:00
parking_sim_0,15,0,4,0.3050112065657012,0.1963274661172811,2026-01-02T00:30:00+00:00
parking_sim_0,15,1,4,0.28128522691469005,0.20487448534199104,2026-01-02T01:00:00+00:00
parking_sim_0,15,1,4,0.3136319549732226,0.1570221317581933,2026-01-02T01:30:00+00:00
parking_sim_0,15,2,4,0.11130121624015235,0.13973479269229783,2026-01-02T02:00:00+00:00
parking_sim_0,15,2,4,0.1494877260191897,0.13528697103468953,2026-01-02T02:30:00+00:00
parking_sim_0,15,3,4,0.2863051680728726,0.043792958097461185,2026-01-02T03:00:00+00:00
parking_sim_0,15,3,4,0.07773773366475559,0.16382071775555065,2026-01-02T03:30:00+00:00
parking_sim_0,15,4,4,0.041952878566788976,0.16811745306134038,2026-01-02T04:00:00+00:00
parking_sim_0,15,4,4,0.11312102620726432,0.14335756366595737,2026-01-02T04:30:00+00:00
parking_sim_0,15,5,4,0.18157671761017813,0.1122777276613095,2026-01-02T05:00:00+00:00
parking_sim_0,15,5,4,0.3401237289523362,0.20615834954637174,2026-01-02T05:30:00+00:00
parking_sim_0,15,6,4,0.3368565532297389,0.14925796781953438,2026-01-02T06:00:00+00:00
parking_sim_0,15,6,4,0.10530740843586937,0.08305981512039107,2026-01-02T06:30:00+00:00
parking_sim_0,15,7,4,0.09969417303211366,0.15409390730198666,2026-01-02T07:00:00+00:00
parking_sim_0,15,7,4,0.1759376581301015,0.13269562877807947,2026-01-02T07:30:00+00:00
parking_sim_0,15,8,4,0.6654436253749968,0.9691101639773411,2026-01-02T08:00:00+00:00
parking_sim_0,15,8,4,0.7218685672000917,0.9396388542104444,2026-01-02T08:30:00+00:00
parking_sim_0,15,9,4,0.05071320523192808,0.8635928385674657,2026-01-02T09:00:00+00:00
parking_sim_0,15,9,4,0.08471934502902514,0.8497047940022171,2026-01-02T09:30:00+00:00
parking_sim_0,15,10,4,0.2352474415920575,0.8189865557617222,2026-01-02T10:00:00+00:00
parking_sim_0,15,10,4,0.2548757220141508,0.8809256342355699,2026-01-02T10:30:00+00:00
parking_sim_0,15,11,4,0.12872409645173863,0.9062082122351275,2026-01-02T11:00:00+00:00
parking_sim_0,15,11,4,0.18752113942616547,0.9056930301396761,2026-01-02T11:30:00+00:00
parking_sim_0,15,12,4,0.031601419519042905,0.8302627007118669,2026-01-02T12:00:00+00:00
parking_sim_0,15,12,4,0.06528147863994897,0.886926504333678,2026-01-02T12:30:00+00:00
parking_sim_0,15,13,4,0.01427129954416737,0.9182641981471384,2026-01-02T13:00:00+00:00
parking_sim_0,15,13,4,0.005805740124749653,0.8849435766254151,2026-01-02T13:30:00+00:00
parking_sim_0,15,14,4,0.17923257040474833,0.8759634693051642,2026-01-02T14:00:00+00:00
parking_sim_0,15,14,4,0.061028250151747,0.8010850585329877,2026-01-02T14:30:00+00:00
parking_sim_0,15,15,4,0.24182820833586308,0.8748219286384694,2026-01-02T15:00:00+00:00
parking_sim_0,15,15,4,0.04813233045109763,0.8435625049254775,2026-01-02T15:30:00+00:00
parking_sim_0,15,16,4,0.11937322286759047,0.8357301989692723,2026-01-02T16:00:00+00:00
parking_sim_0,15,16,4,0.23099441611196264,0.8722448719413586,2026-01-02T16:30:00+00:00
parking_sim_0,15,17,4,0.2860277700704255,0.9045554609766842,2026-01-02T17:00:00+00:00
parking_sim_0,15,17,4,0.08464830181515809,0.9515665086507733,2026-01-02T17:30:00+00:00
parking_sim_0,15,18,4,0.6779308303417698,0.19239834209264808,2026-01-02T18:00:00+00:00
parking_sim_0,15,18,4,0.7547628723837982,0.2976290902445456,2026-01-02T18:30:00+00:00
parking_sim_0,15,19,4,0.25408448760458374,0.1747056338204458,2026-01-02T19:00:00+00:00
parking_sim_0,15,19,4,0.02944898774826709,0.1986828318792044,2026-01-02T19:30:00+00:00
parking_sim_0,15,20,4,0.05657004993311481,0.15905153077995499,2026-01-02T20:00:00+00:00
parking_sim_0,15,20,4,0.0032189680658203765,0.18389605730306555,2026-01-02T20:30:00+00:00
parking_sim_0,15,21,4,0.03551504000311123,0.15699332047965886,2026-01-02T21:00:00+00:00
parking_sim_0,15,21,4,0.24216331919244263,0.10132580430563043,2026-01-02T21:30:00+00:00
parking_sim_0,15,22,4,0.22818644082591016,0.17938004259520182,2026-01-02T22:00:00+00:00
parking_sim_0,15,22,4,0.08303718062388002,0.11182010952154317,2026-01-02T22:30:00+00:00
parking_sim_0,15,23,4,0.11388989435574369,0.18079909439723174,2026-01-02T23:00:00+00:00
parking_sim_0,15,23,4,0.29722819367296227,0.20073558089615606,2026-01-02T23:30:00+00:00
parking_sim_0,15,0,5,0.23016451230512017,0.015294356400825014,2026-01-03T00:00:00+00:00
parking_sim_0,15,0,5,0.12870053107080173,0.05583447409713238,2026-01-03T00:30:00+00:00
parking_sim_0,15,1,5,0.0928208286886039,0.08514694192763583,2026-01-03T01:00:00+00:00
parking_sim_0,15,1,5,0.22089851909904198,0.04041621967224762,2026-01-03T01:30:00+00:00
parking_sim_0,15,2,5,0.2781839562395769,0.15937688636246966,2026-01-03T02:00:00+00:00
parking_sim_0,15,2,5,0.17238119283660236,0.05375061720607787,2026-01-03T02:30:00+00:00
parking_sim_0,15,3,5,0.06833504572931556,0.011479374957354946,2026-01-03T03:00:00+00:00
parking_sim_0,15,3,5,0.008510588251008843,0.08908720003252293,2026-01-03T03:30:00+00:00
parking_sim_0,15,4,5,0.22591530356750872,0.04503470444473362,2026-01-03T04:00:00+00:00
parking_sim_0,15,4,5,0.33832918666528433,0.07961363271790954,2026-01-03T04:30:00+00:00
parking_sim_0,15,5,5,0.3372669919812385,0.031901510706213235,2026-01-03T05:00:00+00:00
parking_sim_0,15,5,5,0.13478420501067384,0.08108199179614432,2026-01-03T05:30:00+00:00
parking_sim_0,15,6,5,0.2978978350308999,0.01295813523154088,2026-01-03T06:00:00+00:00
parking_sim_0,15,6,5,0.19488044186042255,0.02948138729457513,2026-01-03T06:30:00+00:00
parking_sim_0,15,7,5,0.3276541709562733,0.0752029975440403,2026-01-03T07:00:00+00:00
parking_sim_0,15,7,5,0.034011772819768984,0.12051749889212914,2026-01-03T07:30:00+00:00
parking_sim_0,15,8,5,0.2152525293447094,0.09229694035449505,2026-01-03T08:00:00+00:00
parking_sim_0,15,8,5,0.2592690162139715,0.052054434379185416,2026-01-03T08:30:00+00:00
parking_sim_0,15,9,5,0.24395550934834379,0.011639676142928844,2026-01-03T09:00:00+00:00
parking_sim_0,15,9,5,0.10275714549257267,0.10528018416687773,2026-01-03T09:30:00+00:00
parking_sim_0,15,10,5,0.28327640441747975,0.062177964794834104,2026-01-03T10:00:00+00:00
parking_sim_0,15,10,5,0.31963419339476495,0.060288299639204276,2026-01-03T10:30:00+00:00
parking_sim_0,15,11,5,0.17896983960132823,0.10749425313334109,2026-01-03T11:00:00+00:00
parking_sim_0,15,11,5,0.22748737577221778,0.05029225490962529,2026-01-03T11:30:00+00:00
parking_sim_0,15,12,5,0.24568840704019615,0.059291846327056204,2026-01-03T12:00:00+00:00
parking_sim_0,15,12,5,0.11829830489803753,0.05704723688209286,2026-01-03T12:30:00+00:00
parking_sim_0,15,13,5,0.1314540334239804,0.05660091192437355,2026-01-03T13:00:00+00:00
parking_sim_0,15,13,5,0.012579795828859729,0.015762843286825277,2026-01-03T13:30:00+00:00
parking_sim_0,15,14,5,0.16295930634636105,0.0,2026-01-03T14:00:00+00:00
parking_sim_0,15,14,5,0.20679164119915375,0.06429218167746537,2026-01-03T14:30:00+00:00
parking_sim_0,15,15,5,0.0106750874786673,0.014275189054831078,2026-01-03T15:00:00+00:00
parking_sim_0,15,15,5,0.18278514101918153,0.03660731010421065,2026-01-03T15:30:00+00:00
parking_sim_0,15,16,5,0.2694977435845138,0.07198305380250669,2026-01-03T16:00:00+00:00
parking_sim_0,15,16,5,0.029871612747818795,0.0,2026-01-03T16:30:00+00:00
parking_sim_0,15,17,5,0.018088602409012694,0.1455614382956985,2026-01-03T17:00:00+00:00
parking_sim_0,15,17,5,0.22310046552437227,0.12373655033282133,2026-01-03T17:30:00+00:00
parking_sim_0,15,18,5,0.25413196680293154,0.05060573113039457,2026-01-03T18:00:00+00:00
parking_sim_0,15,18,5,0.11303476552943607,0.06768296067466927,2026-01-03T18:30:00+00:00
parking_sim_0,15,19,5,0.2783151681690463,0.0322200502312327,2026-01-03T19:00:00+00:00
parking_sim_0,15,19,5,0.027459733469793083,0.0,2026-01-03T19:30:00+00:00
parking_sim_0,15,20,5,0.008872760195410128,0.019127236889729796,2026-01-03T20:00:00+00:00
parking_sim_0,15,20,5,0.06065301202479602,0.11645206922432617,2026-01-03T20:30:00+00:00
parking_sim_0,15,21,5,0.05475296493488011,0.06271068129748475,2026-01-03T21:00:00+00:00
parking_sim_0,15,21,5,0.2501085729450218,0.0,2026-01-03T21:30:00+00:00
parking_sim_0,15,22,5,0.23106908185120592,0.06509185061841637,2026-01-03T22:00:00+00:00
parking_sim_0,15,22,5,0.21410226118202327,0.11605403945917961,2026-01-03T22:30:00+00:00
parking_sim_0,15,23,5,0.14686002184972646,0.020770343870813862,2026-01-03T23:00:00+00:00
parking_sim_0,15,23,5,0.26524613866252916,0.0,2026-01-03T23:30:00+00:00
parking_sim_0,15,0,6,0.005037721020414554,0.04050432155173324,2026-01-04T00:00:00+00:00
parking_sim_0,15,0,6,0.03424195622785051,0.12488022721889218,2026-01-04T00:30:00+00:00
parking_sim_0,15,1,6,0.17206555629089132,0.0,2026-01-04T01:00:00+00:00
parking_sim_0,15,1,6,0.15184807723329055,0.04579525981014346,2026-01-04T01:30:00+00:00
parking_sim_0,15,2,6,0.1394766570390807,0.11172270607436335,2026-01-04T02:00:00+00:00
parking_sim_0,15,2,6,0.01585640342021558,0.10293055228604947,2026-01-04T02:30:00+00:00
parking_sim_0,15,3,6,0.13111441511926492,0.05234035609227377,2026-01-04T03:00:00+00:00
parking_sim_0,15,3,6,0.2997714444159128,0.1439198771380129,2026-01-04T03:30:00+00:00
parking_sim_0,15,4,6,0.23054277106663074,0.041901698966737955,2026-01-04T04:00:00+00:00
parking_sim_0,15,4,6,0.20502145344571215,0.05243586428468642,2026-01-04T04:30:00+00:00
parking_sim_0,15,5,6,0.3290805844987351,0.0,2026-01-04T05:00:00+00:00
parking_sim_0,15,5,6,0.2251508764548236,0.10122163046709856,2026-01-04T05:30:00+00:00
parking_sim_0,15,6,6,0.1603885116720308,0.07747394051063884,2026-01-04T06:00:00+00:00
parking_sim_0,15,6,6,0.135135923230271,0.05283889662558984,2026-01-04T06:30:00+00:00
parking_sim_0,15,7,6,0.33641669733836993,0.030542689357905578,2026-01-04T07:00:00+00:00
parking_sim_0,15,7,6,0.11164147060281644,0.0583039304514288,2026-01-04T07:30:00+00:00
parking_sim_0,15,8,6,0.29570635883930907,0.025110513403748837,2026-01-04T08:00:00+00:00
parking_sim_0,15,8,6,0.2438580078774527,0.035780454363345614,2026-01-04T08:30:00+00:00
parking_sim_0,15,9,6,0.22012999637295938,0.06448055647769883,2026-01-04T09:00:00+00:00
parking_sim_0,15,9,6,0.281218325634697,0.07325256536142896,2026-01-04T09:30:00+00:00
parking_sim_0,15,10,6,0.09871210039995726,0.07206948041860298,2026-01-04T10:00:00+00:00
parking_sim_0,15,10,6,0.2823921587435424,0.02159488168290065,2026-01-04T10:30:00+00:00
parking_sim_0,15,11,6,0.3466767997002356,0.0,2026-01-04T11:00:00+00:00
parking_sim_0,15,11,6,0.27174453625969885,0.001177195828725823,2026-01-04T11:30:00+00:00
parking_sim_0,15,12,6,0.11928123908855624,0.11211439103357304,2026-01-04T12:00:00+00:00
parking_sim_0,15,12,6,0.2640900059296388,0.03241928498102892,2026-01-04T12:30:00+00:00
parking_sim_0,15,13,6,0.03609335409257641,0.050485860362929014,2026-01-04T13:00:00+00:00
parking_sim_0,15,13,6,0.28926011313770955,0.08723736335896316,2026-01-04T13:30:00+00:00
parking_sim_0,15,14,6,0.11201736036071411,0.040431008085209795,2026-01-04T14:00:00+00:00
parking_sim_0,15,14,6,0.003793178018104426,0.08415898844271424,2026-01-04T14:30:00+00:00
parking_sim_0,15,15,6,0.31688369174674225,0.0391583815084583,2026-01-04T15:00:00+00:00
parking_sim_0,15,15,6,0.3325216884677817,0.025476212683664887,2026-01-04T15:30:00+00:00
parking_sim_0,15,16,6,0.3327125014281446,0.12649270559359882,2026-01-04T16:00:00+00:00
parking_sim_0,15,16,6,0.1569559326924119,0.09260908330187673,2026-01-04T16:30:00+00:00
parking_sim_0,15,17,6,0.10262377009432258,0.09819691687114297,2026-01-04T17:00:00+00:00
parking_sim_0,15,17,6,0.263331085303188,0.002133581231459118,2026-01-04T17:30:00+00:00
parking_sim_0,15,18,6,0.277052665304047,0.022034136876323312,2026-01-04T18:00:00+00:00
parking_sim_0,15,18,6,0.19233510881330743,0.049647318150167694,2026-01-04T18:30:00+00:00
parking_sim_0,15,19,6,0.15453567548068195,0.03763629963212313,2026-01-04T19:00:00+00:00
parking_sim_0,15,19,6,0.04097345574966205,0.08215252205505034,2026-01-04T19:30:00+00:00
parking_sim_0,15,20,6,0.05004708871849255,0.07455365365901698,2026-01-04T20:00:00+00:00
parking_sim_0,15,20,6,0.03539293664297658,0.10431523152399953,2026-01-04T20:30:00+00:00
parking_sim_0,15,21,6,0.0294373821402491,0.03266786372389759,2026-01-04T21:00:00+00:00
parking_sim_0,15,21,6,0.28765102075162463,0.05815290910109869,2026-01-04T21:30:00+00:00
parking_sim_0,15,22,6,0.24718477950477366,0.09617417353635696,2026-01-04T22:00:00+00:00
parking_sim_0,15,22,6,0.33153700208435055,0.03090473077698717,2026-01-04T22:30:00+00:00
parking_sim_0,15,23,6,0.3451003723380048,0.023430902267823094,2026-01-04T23:00:00+00:00
parking_sim_0,15,23,6,0.029225250844534065,0.10440445464992687,2026-01-04T23:30:00+00:00
parking_sim_0,15,0,0,0.27200142057460286,0.06851696260111444,2026-01-05T00:00:00+00:00
parking_sim_0,15,0,0,0.3172240347831576,0.21280129122170688,2026-01-05T00:30:00+00:00
parking_sim_0,15,1,0,0.038919118807152965,0.13790703031694768,2026-01-05T01:00:00+00:00
parking_sim_0,15,1,0,0.16403122469794418,0.14981748684038815,2026-01-05T01:30:00+00:00
parking_sim_0,15,2,0,0.01970614648864307,0.20084552903923658,2026-01-05T02:00:00+00:00
parking_sim_0,15,2,0,0.20417906778400585,0.18083452405856157,2026-01-05T02:30:00+00:00
parking_sim_0,15,3,0,0.33676039196608964,0.0921756011011167,2026-01-05T03:00:00+00:00
parking_sim_0,15,3,0,0.3040096948663111,0.1162345234592904,2026-01-05T03:30:00+00:00
parking_sim_0,15,4,0,0.07825854348180841,0.15278610658075514,2026-01-05T04:00:00+00:00
parking_sim_0,15,4,0,0.3475376786417551,0.1893401722543386,2026-01-05T04:30:00+00:00
parking_sim_0,15,5,0,0.0258287976573896,0.16894509550910258,2026-01-05T05:00:00+00:00
parking_sim_0,15,5,0,0.18308424545955207,0.15217402311754283,2026-01-05T05:30:00+00:00
parking_sim_0,15,6,0,0.22028952334734186,0.1327223119356651,2026-01-05T06:00:00+00:00
parking_sim_0,15,6,0,0.2196453280294222,0.22439868025947718,2026-01-05T06:30:00+00:00
parking_sim_0,15,7,0,0.20451000917308507,0.1455627225748196,2026-01-05T07:00:00+00:00
parking_sim_0,15,7,0,0.21704640923053783,0.1890523650592441,2026-01-05T07:30:00+00:00
parking_sim_0,15,8,0,0.7332143548943398,0.9436910416698359,2026-01-05T08:00:00+00:00
parking_sim_0,15,8,0,0.7560056684078158,0.8957976817792827,2026-01-05T08:30:00+00:00
parking_sim_0,15,9,0,0.20427963914780523,0.7734917393174312,2026-01-05T09:00:00+00:00
parking_sim_0,15,9,0,0.284828256897432,0.8644990583522121,2026-01-05T09:30:00+00:00
parking_sim_0,15,10,0,0.23965591039385772,0.8796785206611786,2026-01-05T10:00:00+00:00
parking_sim_0,15,10,0,0.14638506270171658,0.9090663450171852,2026-01-05T10:30:00+00:00
parking_sim_0,15,11,0,0.3264549691739046,0.8470555553683238,2026-01-05T11:00:00+00:00
parking_sim_0,15,11,0,0.28369366577364147,0.8387111524405115,2026-01-05T11:30:00+00:00
parking_sim_0,15,12,0,0.34554664526023054,0.8618191009769273,2026-01-05T12:00:00+00:00
parking_sim_0,15,12,0,0.13331179982085753,0.8061061652573336,2026-01-05T12:30:00+00:00
parking_sim_0,15,13,0,0.3394700392351111,0.8610254063154963,2026-01-05T13:00:00+00:00
parking_sim_0,15,13,0,0.16404260592823958,0.8611489213988264,2026-01-05T13:30:00+00:00
parking_sim_0,15,14,0,0.1451868258181828,0.8456548534364458,2026-01-05T14:00:00+00:00
parking_sim_0,15,14,0,0.3026528316892686,0.847780601668093,2026-01-05T14:30:00+00:00
parking_sim_0,15,15,0,0.2845153531955271,0.9106493329173558,2026-01-05T15:00:00+00:00
parking_sim_0,15,15,0,0.3306680054588498,0.8624983392439178,2026-01-05T15:30:00+00:00
parking_sim_0,15,16,0,0.297376586737094,0.8374790516713424,2026-01-05T16:00:00+00:00
parking_sim_0,15,16,0,0.04520579530302324,0.7860350610985006,2026-01-05T16:30:00+00:00
parking_sim_0,15,17,0,0.3339178595405528,0.7952563953783257,2026-01-05T17:00:00+00:00
parking_sim_0,15,17,0,0.23509523954204983,0.8714196723990082,2026-01-05T17:30:00+00:00
parking_sim_0,15,18,0,0.8354384721373688,0.21688427684337147,2026-01-05T18:00:00+00:00
parking_sim_0,15,18,0,0.8514719586778399,0.23784542258276292,2026-01-05T18:30:00+00:00
parking_sim_0,15,19,0,0.18210769531632764,0.15459445872855582,2026-01-05T19:00:00+00:00
parking_sim_0,15,19,0,0.298263525111489,0.21205051418931883,2026-01-05T19:30:00+00:00
parking_sim_0,15,20,0,0.19316739357106993,0.19106319386208312,2026-01-05T20:00:00+00:00
parking_sim_0,15,20,0,0.14121900317433894,0.15664352530032605,2026-01-05T20:30:00+00:00
parking_sim_0,15,21,0,0.04690532995772426,0.20956180695537915,2026-01-05T21:00:00+00:00
parking_sim_0,15,21,0,0.07453745652811875,0.18511300673920456,2026-01-05T21:30:00+00:00
parking_sim_0,15,22,0,0.047730016455369416,0.0807650758493773,2026-01-05T22:00:00+00:00
parking_sim_0,15,22,0,0.15311622270830516,0.20777355167927242,2026-01-05T22:30:00+00:00
parking_sim_0,15,23,0,0.31645554307281193,0.1580053767669369,2026-01-05T23:00:00+00:00
parking_sim_0,15,23,0,0.2742785544594001,0.0631653668747836,2026-01-05T23:30:00+00:00
parking_sim_0,15,0,1,0.13878997381244454,0.18926189506920324,2026-01-06T00:00:00+00:00
parking_sim_0,15,0,1,0.33233221828017473,0.16322802228255728,2026-01-06T00:30:00+00:00
parking_sim_0,15,1,1,0.051475718325163275,0.14941126965460252,2026-01-06T01:00:00+00:00
parking_sim_0,15,1,1,0.09038553590463541,0.18185621718785305,2026-01-06T01:30:00+00:00
parking_sim_0,15,2,1,0.16069751468339144,0.1497520344130451,2026-01-06T02:00:00+00:00
parking_sim_0,15,2,1,0.11506306360062786,0.16612477308342308,2026-01-06T02:30:00+00:00
parking_sim_0,15,3,1,0.221690299010854,0.1450835477379418,2026-01-06T03:00:00+00:00
parking_sim_0,15,3,1,0.045107902668727225,0.14698785380979507,2026-01-06T03:30:00+00:00
parking_sim_0,15,4,1,0.04481604363522035,0.10594992380611551,2026-01-06T04:00:00+00:00
parking_sim_0,15,4,1,0.12098354916335212,0.16950693099693176,2026-01-06T04:30:00+00:00
parking_sim_0,15,5,1,0.3138759434671041,0.23220370434485887,2026-01-06T05:00:00+00:00
parking_sim_0,15,5,1,0.06031195492057044,0.13722559969865367,2026-01-06T05:30:00+00:00
parking_sim_0,15,6,1,0.06730115658303476,0.11738003706846045,2026-01-06T06:00:00+00:00
parking_sim_0,15,6,1,0.03104588681496946,0.1276389802706457,2026-01-06T06:30:00+00:00
parking_sim_0,15,7,1,0.04222255488521028,0.09263644523069903,2026-01-06T07:00:00+00:00
parking_sim_0,15,7,1,0.1274944513668264,0.14233868704346828,2026-01-06T07:30:00+00:00
parking_sim_0,15,8,1,0.801025181256457,0.9459220195008057,2026-01-06T08:00:00+00:00
parking_sim_0,15,8,1,0.8898231196727128,0.9516853632696771,2026-01-06T08:30:00+00:00
parking_sim_0,15,9,1,0.2197651363218177,0.8840541705840204,2026-01-06T09:00:00+00:00
parking_sim_0,15,9,1,0.2618908916342804,0.8251854510985779,2026-01-06T09:30:00+00:00
parking_sim_0,15,10,1,0.06458235677473206,0.8281088065464991,2026-01-06T10:00:00+00:00
parking_sim_0,15,10,1,0.16958304481685746,0.8008778392350551,2026-01-06T10:30:00+00:00
parking_sim_0,15,11,1,0.21638917003560357,0.8249390326924583,2026-01-06T11:00:00+00:00
parking_sim_0,15,11,1,0.26161482834681477,0.7623147977503208,2026-01-06T11:30:00+00:00
parking_sim_0,15,12,1,0.012839121011709264,0.8840560836951531,2026-01-06T12:00:00+00:00
parking_sim_0,15,12,1,0.31332239319051974,0.8104825661681383,2026-01-06T12:30:00+00:00
parking_sim_0,15,13,1,0.17908710474048314,0.8111092580910371,2026-01-06T13:00:00+00:00
parking_sim_0,15,13,1,0.1565943283882091,0.8531792980727015,2026-01-06T13:30:00+00:00
parking_sim_0,15,14,1,0.1864160432592581,0.8175797661208313,2026-01-06T14:00:00+00:00
parking_sim_0,15,14,1,0.13204945708661792,0.8138183246485171,2026-01-06T14:30:00+00:00
parking_sim_0,15,15,1,0.007024919222204228,0.8075494946821363,2026-01-06T15:00:00+00:00
parking_sim_0,15,15,1,0.11462407326227012,0.8238250661554793,2026-01-06T15:30:00+00:00
parking_sim_0,15,16,1,0.041916746136737924,0.8587289093012438,2026-01-06T16:00:00+00:00
parking_sim_0,15,16,1,0.23768581170057135,0.8864225648948432,2026-01-06T16:30:00+00:00
parking_sim_0,15,17,1,0.2762099335125684,0.8150410352205961,2026-01-06T17:00:00+00:00
parking_sim_0,15,17,1,0.18798728963649172,0.8498681631869058,2026-01-06T17:30:00+00:00
parking_sim_0,15,18,1,0.8260523354062637,0.232379817645059,2026-01-06T18:00:00+00:00
parking_sim_0,15,18,1,0.6882740908386691,0.3132815273185512,2026-01-06T18:30:00+00:00
parking_sim_0,15,19,1,0.09932156702955355,0.20582927743714255,2026-01-06T19:00:00+00:00
parking_sim_0,15,19,1,0.19977240663411916,0.09761402839952406,2026-01-06T19:30:00+00:00
parking_sim_0,15,20,1,0.12463385406424618,0.15110763726464851,2026-01-06T20:00:00+00:00
parking_sim_0,15,20,1,0.08302937710759806,0.15509461914148623,2026-01-06T20:30:00+00:00
parking_sim_0,15,21,1,0.035623865417141305,0.13167560388674493,2026-01-06T21:00:00+00:00
parking_sim_0,15,21,1,0.05623848064084448,0.12496028278982399,2026-01-06T21:30:00+00:00
